META,inlet_choked,yes - Leakage test
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,342023,0,0,1998.91, 23.37,1011.38,NaN,NaN
DATA,343022,0,0,2004.34, 23.37,1011.39,NaN,NaN
DATA,344023,0,0,2004.34, 23.37,1011.41,NaN,NaN
DATA,345023,0,0,1998.91, 23.37,1011.37,NaN,NaN
DATA,346022,0,0,1998.91, 23.37,1011.42,NaN,NaN
DATA,347023,0,0,1998.91, 23.37,1011.40,NaN,NaN
DATA,348022,0,0,1998.91, 23.38,1011.37,NaN,NaN
DATA,349023,0,0,1998.91, 23.37,1011.40,NaN,NaN
DATA,350022,0,0,1998.91, 23.38,1011.39,NaN,NaN
DATA,351023,0,0,1998.91, 23.38,1011.39,NaN,NaN
DATA,352022,0,0,1998.91, 23.37,1011.39,NaN,NaN
DATA,353022,0,0,1998.91, 23.38,1011.39,NaN,NaN
DATA,354023,0,0,1998.91, 23.37,1011.35,NaN,NaN
DATA,355022,0,0,1998.91, 23.37,1011.39,NaN,NaN
DATA,356023,0,0,1998.91, 23.37,1011.38,NaN,NaN
DATA,357022,0,0,1993.48, 23.37,1011.39,NaN,NaN
DATA,358023,0,0,1998.91, 23.38,1011.37,NaN,NaN
DATA,359022,0,0,1998.91, 23.37,1011.39,NaN,NaN
DATA,360023,0,0,1998.91, 23.38,1011.35,NaN,NaN
DATA,361023,0,0,1993.48, 23.37,1011.36,NaN,NaN
DATA,362022,0,0,1998.91, 23.37,1011.40,NaN,NaN
DATA,363023,0,0,1993.48, 23.37,1011.38,NaN,NaN
DATA,364022,0,0,1993.48, 23.37,1011.37,NaN,NaN
DATA,365023,0,0,1993.48, 23.37,1011.40,NaN,NaN
DATA,366022,0,0,1993.48, 23.37,1011.39,NaN,NaN
DATA,367023,0,0,1993.48, 23.37,1011.37,NaN,NaN
DATA,368022,0,0,1993.48, 23.37,1011.39,NaN,NaN
DATA,369022,0,0,1993.48, 23.37,1011.39,NaN,NaN
DATA,370023,0,0,1993.48, 23.37,1011.38,NaN,NaN
DATA,371022,0,0,1993.48, 23.37,1011.37,NaN,NaN
DATA,372023,0,0,1993.48, 23.37,1011.39,NaN,NaN
DATA,373022,0,0,1993.48, 23.37,1011.38,NaN,NaN
DATA,374023,0,0,1993.48, 23.37,1011.37,NaN,NaN
DATA,375022,0,0,1993.48, 23.37,1011.36,NaN,NaN
DATA,376023,0,0,1993.48, 23.37,1011.38,NaN,NaN
DATA,377023,0,0,1993.48, 23.37,1011.38,NaN,NaN
DATA,378022,0,0,1993.48, 23.37,1011.39,NaN,NaN
DATA,379023,0,0,1993.48, 23.37,1011.42,NaN,NaN
DATA,380022,0,0,1993.48, 23.37,1011.36,NaN,NaN
DATA,381023,0,0,1993.48, 23.37,1011.36,NaN,NaN
DATA,382022,0,0,1988.05, 23.37,1011.37,NaN,NaN
DATA,383023,0,0,1988.05, 23.37,1011.39,NaN,NaN
DATA,384022,0,0,1988.05, 23.37,1011.36,NaN,NaN
DATA,385022,0,0,1988.05, 23.36,1011.38,NaN,NaN
DATA,386023,0,0,1988.05, 23.37,1011.38,NaN,NaN
DATA,387022,0,0,1988.05, 23.37,1011.40,NaN,NaN
DATA,388023,0,0,1988.05, 23.37,1011.38,NaN,NaN
DATA,389022,0,0,1988.05, 23.37,1011.41,NaN,NaN
DATA,390023,0,0,1988.05, 23.37,1011.40,NaN,NaN
DATA,391022,0,0,1988.05, 23.37,1011.40,NaN,NaN
DATA,392023,0,0,1988.05, 23.37,1011.38,NaN,NaN
DATA,393023,0,0,1988.05, 23.37,1011.40,NaN,NaN
